Month,CountyFIPS,CountyName,Nielsen HH Rank,Hotness Rank Within CBSA,CBSACode,CBSATitle,Hotness Rank ,Hotness Rank M/M,Hotness Rank Y/Y,Hotness Score,Supply Score,Demand Score,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,Median DOM (vs US),Median DOM (vs CBSA),Views Per Property M/M,Views Per Property Y/Y,Views Per Property  (vs US),Views Per Property  (vs CBSA),Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Median Listing Price  (vs US),Median Listing Price  (vs CBSA),Quality Flag
201812,09007,"Middlesex, CT",374,2,25540,"Hartford-West Hartford-East Hartford, CT",398,20,123,57.807808,36.5365365365365,79.0790790790791,90.50,5.50,0.0647,-9.50,-0.0950,10.50,4.50,-0.0400,0.3125,1.3770,0.9438,330000.000000,0.0002,0.0030,1.1419,1.2697,0
201812,54033,"Harrison, WV",740,1,17220,"Clarksburg, WV",659,-81,192,37.587588,46.6466466466466,28.5285285285285,84.50,11.50,0.1575,-19.50,-0.1875,4.50,-1.50,-0.1009,0.4412,0.8033,0.9608,180950.000000,-0.0082,0.2544,0.6261,1.0346,0
201812,06055,"Napa, CA",477,1,34900,"Napa, CA",388,47,-112,58.808809,56.3563563563564,61.2612612612613,78.00,8.25,0.1183,-1.50,-0.0189,-2.00,0.00,0.0687,-0.0411,1.1475,1.0000,869000.000000,-0.0043,0.0966,3.0069,1.0000,0
201812,37087,"Haywood, NC",787,3,11700,"Asheville, NC",613,-7,30,41.291291,7.50750750750751,75.0750750750751,121.00,14.00,0.1308,-7.00,-0.0547,41.00,13.00,0.0062,0.3065,1.3279,1.0800,325000.000000,0.0000,0.1404,1.1246,0.8669,0
201812,09011,"New London, CT",243,1,35980,"Norwich-New London, CT",666,-59,-49,37.287287,19.3193193193193,55.2552552552552,104.00,13.00,0.1429,10.00,0.1064,24.00,0.00,-0.0647,0.3265,1.0656,1.0000,269000.000000,-0.0217,-0.0216,0.9308,1.0000,0
201812,06025,"Imperial, CA",467,1,20940,"El Centro, CA",293,184,155,66.016016,83.0830830830831,48.948948948949,65.50,2.75,0.0438,-6.50,-0.0903,-14.50,0.00,0.1509,0.3864,1.0000,1.0000,255000.000000,-0.0154,0.0266,0.8824,1.0000,0
201812,45073,"Oconee, SC",700,1,42860,"Seneca, SC",902,-40,-32,14.114114,7.10710710710711,21.1211211211211,122.50,13.50,0.1239,11.50,0.1036,42.50,0.00,-0.1111,0.2222,0.7213,1.0000,279000.000000,0.0027,0.0530,0.9654,1.0000,0
201812,01095,"Marshall, AL",629,1,10700,"Albertville, AL",949,16,28,8.058058,10.1101101101101,6.00600600600601,117.00,7.25,0.0661,-5.50,-0.0449,37.00,0.00,0.0508,0.5500,0.5082,1.0000,219700.000000,0.0000,0.2212,0.7602,1.0000,0
201812,37147,"Pitt, NC",354,1,24780,"Greenville, NC",841,9,31,20.820821,14.6146146146146,27.027027027027,110.00,9.75,0.0973,7.00,0.0680,30.00,1.00,0.0105,0.6000,0.7869,1.0000,196900.000000,0.0043,0.0418,0.6813,1.0051,0
201812,21145,"McCracken, KY",747,1,37140,"Paducah, KY-IL",817,-70,0,23.673674,16.7167167167167,30.6306306306306,108.00,12.50,0.1309,7.00,0.0693,28.00,-3.00,-0.1228,0.3889,0.8197,1.2195,149950.000000,0.0003,-0.0419,0.5189,1.0905,0
201812,08101,"Pueblo, CO",385,1,39380,"Pueblo, CO",129,-39,-82,80.780781,72.8728728728729,88.6886886886887,70.50,12.00,0.2051,12.50,0.2155,-9.50,0.00,-0.0537,0.1279,1.5902,1.0000,249900.000000,-0.0086,0.0417,0.8647,1.0000,0
201812,12097,"Osceola, FL",246,4,36740,"Orlando-Kissimmee-Sanford, FL",381,-9,187,59.359359,63.3633633633634,55.3553553553553,74.00,8.00,0.1212,-21.00,-0.2211,-6.00,4.00,-0.0441,0.2037,1.0656,0.6915,270000.000000,-0.0149,0.0041,0.9343,0.9003,0
201812,27131,"Rice, MN",864,1,22060,"Faribault-Northfield, MN",395,-34,-136,58.208208,72.0720720720721,44.3443443443443,71.50,7.50,0.1172,-0.50,-0.0069,-8.50,0.00,-0.1278,-0.0794,0.9508,1.0000,284894.000000,0.0184,0.1184,0.9858,1.0000,0
201812,55087,"Outagamie, WI",340,1,11540,"Appleton, WI",198,10,30,75.175175,83.5835835835836,66.7667667667668,65.00,15.00,0.3000,-2.00,-0.0299,-15.00,-2.00,0.1045,0.2333,1.2131,1.0423,227900.000000,0.0397,0.1995,0.7886,1.0852,0
201812,37157,"Rockingham, NC",606,3,24660,"Greensboro-High Point, NC",624,9,304,40.19019,26.8268268268268,53.5535535535536,98.50,12.50,0.1453,-23.50,-0.1926,18.50,23.50,0.0407,1.0000,1.0492,0.6667,149900.000000,-0.0020,0.0060,0.5187,0.6817,0
201812,37141,"Pender, NC",885,2,48900,"Wilmington, NC",848,-11,12,20.32032,5.40540540540541,35.2352352352352,126.00,6.25,0.0522,9.00,0.0769,46.00,9.00,-0.0364,0.3590,0.8689,0.7794,304836.500000,-0.0174,0.0422,1.0548,0.8979,0
201812,49035,"Salt Lake, UT",50,1,41620,"Salt Lake City, UT",307,2,-66,65.215215,98.7987987987988,31.6316316316316,51.00,10.25,0.2515,0.00,0.0000,-29.00,-1.00,-0.0476,0.0204,0.8197,1.0000,395892.500000,-0.0055,0.0700,1.3699,1.0283,0
201812,12103,"Pinellas, FL",37,2,45300,"Tampa-St. Petersburg-Clearwater, FL",66,59,24,87.087087,87.6876876876877,86.4864864864865,62.00,2.00,0.0333,-4.00,-0.0606,-18.00,0.00,-0.0564,0.1500,1.5082,1.0575,293700.000000,-0.0042,-0.0177,1.0163,1.1301,0
201812,36103,"Suffolk, NY",33,24,35620,"New York-Newark-Jersey City, NY-NJ-PA",844,-1,44,20.720721,23.2232232232232,18.2182182182182,101.00,11.50,0.1285,-7.00,-0.0648,21.00,17.00,0.0123,0.3667,0.6721,0.8039,589000.000000,-0.0134,0.0928,2.0381,1.1221,0
201812,55101,"Racine, WI",327,1,39540,"Racine, WI",80,-18,88,85.785786,90.2902902902903,81.2812812812813,60.00,8.50,0.1650,-14.00,-0.1892,-20.00,0.00,-0.0595,0.0357,1.4262,1.0000,219950.000000,-0.0423,0.1582,0.7611,1.0000,0
201812,01125,"Tuscaloosa, AL",313,1,46220,"Tuscaloosa, AL",751,-69,15,30.43043,33.5335335335335,27.3273273273273,93.00,17.00,0.2237,-8.50,-0.0837,13.00,0.00,-0.0103,0.2000,0.7869,1.0213,213849.000000,-0.0051,0.1066,0.7400,1.0188,0
201812,05125,"Saline, AR",521,1,30780,"Little Rock-North Little Rock-Conway, AR",280,-24,-1,67.667668,66.5665665665666,68.7687687687688,73.00,12.00,0.1967,5.00,0.0735,-7.00,-5.00,0.0067,0.3393,1.2295,1.3636,179900.000000,-0.0436,0.0164,0.6225,1.0000,0
201812,41067,"Washington, OR",116,1,38900,"Portland-Vancouver-Hillsboro, OR-WA",340,15,-188,63.163163,90.2902902902903,36.036036036036,60.00,8.50,0.1650,1.50,0.0256,-20.00,-8.00,0.0000,-0.1311,0.8689,1.0392,478000.000000,0.0065,0.0170,1.6540,1.0552,0
201812,29189,"St. Louis, MO",41,1,41180,"St. Louis, MO-IL",107,-20,-18,82.882883,78.1781781781782,87.5875875875876,67.00,12.00,0.2182,2.00,0.0308,-13.00,-11.00,0.0108,0.2051,1.5410,1.3056,215000.000000,-0.0440,0.0755,0.7439,1.0755,0
201812,50027,"Windsor, VT",823,2,17200,"Claremont-Lebanon, NH-VT",943,-7,28,8.608609,0.500500500500501,16.7167167167167,166.00,18.50,0.1254,-20.00,-0.1075,86.00,24.00,-0.0588,0.3793,0.6557,0.8696,329000.000000,0.0125,0.1003,1.1384,1.2703,0
201812,53067,"Thurston, WA",239,1,36500,"Olympia-Tumwater, WA",301,62,-103,65.615616,86.1861861861862,45.045045045045,64.00,12.50,0.2427,4.00,0.0667,-16.00,0.00,0.1048,0.0175,0.9508,1.0000,389000.000000,-0.0012,0.1146,1.3460,1.0000,0
201812,23031,"York, ME",300,2,38860,"Portland-South Portland, ME",416,-63,80,56.556557,27.7277277277277,85.3853853853854,97.00,15.50,0.1902,-7.00,-0.0673,17.00,3.00,-0.0370,0.2639,1.4918,0.8426,339900.000000,-0.0289,0.0000,1.1761,0.9852,0
201812,39155,"Trumbull, OH",301,2,49660,"Youngstown-Warren-Boardman, OH-PA",437,-38,184,54.804805,47.1471471471471,62.4624624624625,83.50,10.25,0.1399,-9.50,-0.1022,3.50,-5.00,-0.0405,0.5106,1.1639,1.0143,99900.000000,-0.0618,0.0516,0.3457,0.8395,0
201812,51510,"Alexandria city, VA",330,2,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",90,2,88,84.834835,88.6886886886887,80.980980980981,61.50,16.00,0.3516,5.00,0.0885,-18.50,-2.50,0.0875,0.5263,1.4262,1.3182,624450.000000,0.0129,0.0860,2.1607,1.4869,0
201812,48469,"Victoria, TX",647,1,47020,"Victoria, TX",698,63,206,34.134134,51.0510510510511,17.2172172172172,81.00,1.50,0.0189,-34.00,-0.2957,1.00,-1.00,-0.0238,0.2813,0.6721,1.0000,229900.000000,0.0110,0.0455,0.7955,0.9933,0
201812,45007,"Anderson, SC",325,4,24860,"Greenville-Anderson-Mauldin, SC",788,-9,-109,27.277277,27.027027027027,27.5275275275275,98.00,8.00,0.0889,12.00,0.1395,18.00,19.00,-0.0400,0.3333,0.7869,0.7273,205000.000000,-0.0072,-0.0193,0.7093,0.8203,0
201812,01127,"Walker, AL",800,5,13820,"Birmingham-Hoover, AL",867,-41,78,18.268268,10.01001001001,26.5265265265265,117.50,15.00,0.1463,-26.50,-0.1840,37.50,31.50,-0.0857,0.4545,0.7869,0.7164,139000.000000,-0.0064,-0.0727,0.4810,0.6321,0
201812,48039,"Brazoria, TX",220,1,26420,"Houston-The Woodlands-Sugar Land, TX",553,94,20,45.695696,81.2812812812813,10.1101101101101,66.00,2.50,0.0394,-6.00,-0.0833,-14.00,-5.00,0.0303,0.1333,0.5574,1.1333,279900.000000,0.0000,0.0000,0.9685,0.9100,0
201812,17201,"Winnebago, IL",232,1,40420,"Rockford, IL",46,77,94,88.988989,88.8888888888889,89.0890890890891,61.00,1.50,0.0252,-9.00,-0.1286,-19.00,-1.00,0.0103,0.2564,1.6066,1.0103,120000.000000,-0.0396,-0.0392,0.4152,0.9238,0
201812,40017,"Canadian, OK",480,2,36420,"Oklahoma City, OK",459,-59,5,52.952953,66.5665665665666,39.3393393393393,73.00,11.50,0.1870,-6.00,-0.0759,-7.00,3.00,-0.0756,0.1000,0.9016,0.9016,215670.000000,-0.0192,-0.0393,0.7463,0.9217,0
201812,51199,"York, VA",820,7,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",732,49,43,31.381381,58.1581581581582,4.6046046046046,76.00,2.00,0.0270,-17.50,-0.1872,-4.00,1.00,-0.0645,-0.1212,0.4754,0.9355,331750.000000,-0.0305,-0.0759,1.1479,1.1891,0
201812,05033,"Crawford, AR",857,1,22900,"Fort Smith, AR-OK",532,71,137,47.497497,36.5365365365365,58.4584584584585,90.50,8.50,0.1037,-4.50,-0.0474,10.50,-4.00,0.1057,0.5455,1.1148,1.5111,158900.000000,-0.0056,0.0593,0.5498,1.0629,0
201812,12011,"Broward, FL",14,2,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",592,13,-115,43.093093,58.1581581581582,28.028028028028,76.00,3.00,0.0411,-2.00,-0.0256,-4.00,-13.00,-0.0857,0.0213,0.7869,1.1707,318949.500000,-0.0031,0.0125,1.1036,0.8287,0
201812,41017,"Deschutes, OR",357,1,13460,"Bend-Redmond, OR",885,-20,-101,15.815816,13.6136136136136,18.018018018018,111.00,13.00,0.1327,14.00,0.1443,31.00,1.00,-0.0353,0.1389,0.6721,1.0000,487000.000000,0.0000,0.0825,1.6851,1.0843,0
201812,49005,"Cache, UT",611,1,30860,"Logan, UT-ID",249,-19,103,71.171171,88.8888888888889,53.4534534534535,61.00,8.50,0.1619,-6.00,-0.0896,-19.00,-4.00,-0.0519,0.3333,1.0492,0.9697,294900.000000,0.0153,0.0172,1.0204,0.9931,0
201812,18039,"Elkhart, IN",351,1,21140,"Elkhart-Goshen, IN",215,-26,23,73.723724,80.980980980981,66.4664664664665,66.50,9.50,0.1667,-4.50,-0.0634,-13.50,0.00,-0.0513,0.1746,1.2131,1.0000,189200.000000,0.0120,0.1847,0.6547,1.0000,0
201812,08031,"Denver, CO",74,3,19740,"Denver-Aurora-Lakewood, CO",288,13,-261,66.616617,91.7917917917918,41.4414414414414,59.00,13.50,0.2967,1.00,0.0172,-21.00,0.00,0.0275,-0.4615,0.9180,0.9032,489642.000000,-0.0192,-0.1255,1.6943,1.0882,0
201812,13121,"Fulton, GA",38,3,12060,"Atlanta-Sandy Springs-Roswell, GA",204,88,-41,74.524525,91.7917917917918,57.2572572572573,59.00,6.00,0.1132,-7.00,-0.1061,-21.00,-2.00,0.1000,0.0154,1.0820,1.1000,400000.000000,-0.0361,-0.0476,1.3841,1.2844,0
201812,37071,"Gaston, NC",309,3,16740,"Charlotte-Concord-Gastonia, NC-SC",53,46,44,88.638639,80.980980980981,96.2962962962963,66.50,6.00,0.0992,0.50,0.0076,-13.50,-2.50,0.0541,0.4810,1.9180,1.2062,239900.000000,0.0019,0.1107,0.8301,0.7421,0
201812,21093,"Hardin, KY",562,1,21060,"Elizabethtown-Fort Knox, KY",615,-57,-79,41.141141,49.94994994995,32.3323323323323,82.00,12.75,0.1841,2.00,0.0250,2.00,-1.00,-0.0377,0.1333,0.8361,1.0200,205000.000000,-0.0187,0.2066,0.7093,1.0307,0
201812,29077,"Greene, MO",215,1,44180,"Springfield, MO",176,-10,170,76.526527,90.2902902902903,62.7627627627628,60.00,6.00,0.1111,-12.00,-0.1667,-20.00,-11.00,-0.0839,0.3148,1.1639,1.0758,165000.000000,-0.0237,0.0820,0.5709,0.8924,0
201812,54037,"Jefferson, WV",920,10,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",408,-85,86,57.457457,46.6466466466466,68.2682682682683,84.50,12.00,0.1655,-11.50,-0.1198,4.50,20.50,-0.0909,0.1719,1.2295,1.1364,289900.000000,0.0069,0.0354,1.0031,0.6903,0
201812,48215,"Hidalgo, TX",104,1,32580,"McAllen-Edinburg-Mission, TX",840,14,85,20.820821,33.5335335335335,8.10810810810811,93.00,5.50,0.0629,-18.00,-0.1622,13.00,0.00,-0.0588,0.1852,0.5246,1.0000,189900.000000,0.0000,0.0000,0.6571,1.0000,0
201812,48257,"Kaufman, TX",597,9,19100,"Dallas-Fort Worth-Arlington, TX",177,-21,-139,76.526527,74.1741741741742,78.8788788788789,69.00,13.25,0.2377,12.00,0.2105,-11.00,4.00,0.0370,-0.0345,1.3770,0.8400,259900.000000,-0.0066,-0.0003,0.8993,0.7814,0
201812,51095,"James City, VA",725,9,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",791,-13,15,27.077077,40.5405405405405,13.6136136136136,88.00,8.00,0.1000,-8.00,-0.0833,8.00,13.00,-0.0633,0.1563,0.6066,1.1935,369000.000000,-0.0012,0.0546,1.2768,1.3226,0
201812,55063,"La Crosse, WI",497,1,29100,"La Crosse-Onalaska, WI-MN",113,-36,-2,82.332332,74.1741741741742,90.4904904904905,69.00,12.00,0.2105,3.00,0.0455,-11.00,-7.00,0.0049,0.3600,1.6721,1.0851,249450.000000,-0.0240,0.1089,0.8631,1.0040,0
201812,53033,"King, WA",10,3,42660,"Seattle-Tacoma-Bellevue, WA",486,-29,-392,51.451451,88.8888888888889,14.014014014014,61.00,16.00,0.3556,14.00,0.2979,-19.00,0.00,0.0882,-0.4308,0.6066,0.9737,668500.000000,0.0122,0.0053,2.3131,1.2155,0
201812,17099,"La Salle, IL",537,1,36860,"Ottawa-Peru, IL",741,10,79,30.980981,26.4264264264264,35.5355355355355,99.00,9.50,0.1061,-11.00,-0.1000,19.00,-3.00,-0.0093,0.3250,0.8689,1.0816,118500.000000,-0.0295,0.0304,0.4100,0.9883,0
201812,45059,"Laurens, SC",794,3,24860,"Greenville-Anderson-Mauldin, SC",655,-57,75,37.837838,47.3473473473473,28.3283283283283,83.00,9.75,0.1331,-13.00,-0.1354,3.00,4.00,-0.0841,0.2250,0.8033,0.7424,197449.500000,-0.0062,0.1155,0.6832,0.7901,0
201812,48291,"Liberty, TX",778,6,26420,"Houston-The Woodlands-Sugar Land, TX",815,-19,-73,23.923924,40.5405405405405,7.30730730730731,88.00,11.00,0.1429,2.00,0.0233,8.00,17.00,-0.0154,0.1034,0.5246,1.0667,195980.000000,0.0207,0.0076,0.6781,0.6371,0
201812,06037,"Los Angeles, CA",1,1,31080,"Los Angeles-Long Beach-Anaheim, CA",147,2,-107,78.828829,95.5955955955956,62.0620620620621,55.00,9.50,0.2088,3.00,0.0577,-25.00,-1.00,-0.0141,-0.1358,1.1475,1.0606,675000.000000,-0.0146,0.0243,2.3356,0.9507,0
201812,18095,"Madison, IN",471,6,26900,"Indianapolis-Carmel-Anderson, IN",343,-71,-28,62.962963,73.2732732732733,52.6526526526527,70.00,11.50,0.1966,-2.00,-0.0278,-10.00,-2.00,-0.0803,0.1053,1.0328,0.7778,82450.000000,-0.0340,-0.0374,0.2853,0.3509,0
201812,35035,"Otero, NM",808,1,10460,"Alamogordo, NM",964,3,29,6.756757,3.9039039039039,9.60960960960961,133.00,9.75,0.0791,-5.00,-0.0362,53.00,-4.50,0.0149,0.8889,0.5574,1.0303,176750.000000,-0.0011,0.0264,0.6116,1.0129,0
201812,17113,"McLean, IL",373,1,14010,"Bloomington, IL",639,1,-24,39.039039,38.8388388388388,39.2392392392392,89.00,7.00,0.0854,-1.00,-0.0111,9.00,-5.00,-0.0435,0.1957,0.9016,1.0185,157900.000000,-0.0310,-0.0430,0.5464,1.0534,0
201812,06095,"Solano, CA",173,1,46700,"Vallejo-Fairfield, CA",33,13,-27,90.49049,94.0940940940941,86.8868868868869,58.00,12.50,0.2747,13.00,0.2889,-22.00,0.00,0.0629,-0.1308,1.5246,1.0000,449000.000000,-0.0022,0.0205,1.5536,1.0000,0
201812,06045,"Mendocino, CA",633,1,46380,"Ukiah, CA",893,-8,-168,15.215215,5.10510510510511,25.3253253253253,128.00,9.00,0.0756,7.00,0.0579,48.00,0.00,-0.0105,-0.0962,0.7705,1.0000,595000.000000,-0.0067,0.0411,2.0588,1.0000,0
201812,40143,"Tulsa, OK",96,1,46140,"Tulsa, OK",375,143,-34,59.55956,81.2812812812813,37.8378378378378,66.00,1.00,0.0154,0.00,0.0000,-14.00,-2.00,0.0485,0.1489,0.8852,1.0189,229900.000000,-0.0215,0.0594,0.7955,1.0948,0
201812,48339,"Montgomery, TX",131,4,26420,"Houston-The Woodlands-Sugar Land, TX",713,77,-78,32.882883,57.5575575575576,8.20820820820821,77.00,2.00,0.0267,3.00,0.0405,-3.00,6.00,0.0667,0.2308,0.5246,1.0667,325000.000000,-0.0122,-0.0299,1.1246,1.0566,0
201812,18167,"Vigo, IN",563,1,45460,"Terre Haute, IN",272,-53,115,68.618619,60.8608608608609,76.3763763763764,75.00,10.50,0.1628,-0.50,-0.0066,-5.00,0.00,-0.0465,0.4909,1.3443,1.0789,99900.000000,-0.0483,0.2808,0.3457,1.0516,0
201812,37125,"Moore, NC",571,1,38240,"Pinehurst-Southern Pines, NC",823,19,26,22.772773,14.3143143143143,31.2312312312312,110.50,8.00,0.0780,5.50,0.0524,30.50,0.50,0.0101,0.4706,0.8197,1.0000,299975.000000,-0.0001,0.0033,1.0380,1.0000,0
201812,26015,"Barry, MI",870,3,24340,"Grand Rapids-Wyoming, MI",421,-70,-72,56.356356,60.5605605605606,52.1521521521522,75.50,17.25,0.2961,6.00,0.0863,-4.50,8.50,0.0678,0.2115,1.0328,0.8077,216900.000000,-0.0012,-0.0358,0.7505,0.7749,0
201812,36065,"Oneida, NY",277,1,46540,"Utica-Rome, NY",588,-47,34,43.343343,36.8368368368368,49.8498498498498,90.00,8.00,0.0976,3.00,0.0345,10.00,-9.00,-0.0963,0.4186,1.0000,1.1961,129000.000000,-0.0310,-0.0069,0.4464,0.9961,0
201812,26021,"Berrien, MI",403,1,35660,"Niles-Benton Harbor, MI",629,-38,38,39.88989,23.2232232232232,56.5565565565566,101.00,10.00,0.1099,-3.00,-0.0288,21.00,0.00,-0.0638,0.3200,1.0820,1.0000,278000.000000,0.0020,0.1124,0.9619,1.0000,0
201812,36091,"Saratoga, NY",278,4,10580,"Albany-Schenectady-Troy, NY",861,9,-21,18.818819,30.8308308308308,6.80680680680681,95.00,6.00,0.0674,-8.00,-0.0777,15.00,1.00,-0.0462,-0.1143,0.5082,0.7750,351000.000000,-0.0117,0.0206,1.2145,1.2277,0
201812,48091,"Comal, TX",488,3,41700,"San Antonio-New Braunfels, TX",372,58,-9,59.75976,46.1461461461461,73.3733733733734,85.00,6.00,0.0759,3.50,0.0429,5.00,14.00,0.0194,0.2344,1.2951,0.8778,339900.000000,0.0127,0.0113,1.1761,1.1927,0
201812,20177,"Shawnee, KS",347,1,45820,"Topeka, KS",94,-11,9,84.134134,91.7917917917918,76.4764764764765,59.00,6.50,0.1238,1.00,0.0172,-21.00,-9.00,-0.0682,0.2239,1.3443,1.1389,115000.000000,0.0490,0.0464,0.3979,0.9207,0
201812,42043,"Dauphin, PA",231,2,25420,"Harrisburg-Carlisle, PA",357,70,106,60.960961,38.4384384384384,83.4834834834835,89.50,1.00,0.0113,-3.50,-0.0376,9.50,0.50,-0.0273,0.4127,1.4590,0.8641,174900.000000,-0.0140,0.0938,0.6052,0.8060,0
201812,48453,"Travis, TX",35,2,12420,"Austin-Round Rock, TX",250,8,28,71.021021,76.0760760760761,65.965965965966,68.00,8.00,0.1333,-5.00,-0.0685,-12.00,-4.00,0.0139,0.1774,1.1967,1.1061,399900.000000,-0.0184,-0.0245,1.3837,1.1458,0
201812,51067,"Franklin, VA",866,3,40220,"Roanoke, VA",959,-1,-20,7.157157,4.8048048048048,9.50950950950951,129.50,8.50,0.0702,0.00,0.0000,49.50,41.50,-0.0145,0.0968,0.5574,0.6415,314900.000000,-0.0227,-0.0455,1.0896,1.4317,0
201812,13285,"Troup, GA",792,1,29300,"LaGrange, GA",747,62,165,30.580581,43.7437437437437,17.4174174174174,86.00,4.00,0.0488,-35.00,-0.2893,6.00,0.00,0.0933,0.2059,0.6721,1.0000,217760.000000,0.0037,0.2125,0.7535,1.0000,0
201812,38035,"Grand Forks, ND",716,1,24220,"Grand Forks, ND-MN",936,14,-21,9.60961,10.7107107107107,8.50850850850851,116.00,13.25,0.1290,2.00,0.0175,36.00,0.50,0.1786,0.1000,0.5410,1.1000,237165.000000,-0.0079,-0.0699,0.8206,1.1059,0
201812,48471,"Walker, TX",899,1,26660,"Huntsville, TX",804,-2,-199,25.175175,18.6186186186186,31.7317317317317,106.00,17.50,0.1977,28.00,0.3590,26.00,-2.00,0.1209,0.3784,0.8361,1.1333,210000.000000,-0.0396,-0.0428,0.7266,1.1732,0
201812,13135,"Gwinnett, GA",77,4,12060,"Atlanta-Sandy Springs-Roswell, GA",205,81,-28,74.474474,91.7917917917918,57.1571571571572,59.00,5.00,0.0926,-2.00,-0.0328,-21.00,-2.00,0.0645,0.1000,1.0820,1.1000,324990.000000,0.0000,0.0334,1.1245,1.0436,0
201812,06113,"Yolo, CA",336,2,40900,"Sacramento--Roseville--Arden-Arcade, CA",34,45,-20,90.44044,95.0950950950951,85.7857857857858,57.00,6.50,0.1287,5.00,0.0962,-23.00,-2.00,0.0698,-0.1402,1.5082,0.8598,498944.000000,-0.0045,0.0618,1.7264,1.1112,0
201812,15001,"Hawaii, HI",348,1,25900,"Hilo, HI",681,86,-99,35.785786,21.2212212212212,50.3503503503503,102.00,-5.50,-0.0512,-2.00,-0.0192,22.00,0.00,0.0083,0.0167,1.0000,1.0000,485000.000000,0.0000,-0.0082,1.6782,1.0000,0
201812,39007,"Ashtabula, OH",601,1,11780,"Ashtabula, OH",755,-39,95,30.13013,35.3353353353353,24.9249249249249,92.50,10.50,0.1280,-9.50,-0.0931,12.50,0.00,-0.0784,0.4688,0.7705,1.0000,119900.000000,-0.0305,0.1419,0.4149,1.0000,0
201812,53035,"Kitsap, WA",259,1,14740,"Bremerton-Silverdale, WA",342,45,-203,62.962963,78.1781781781782,47.7477477477478,67.00,9.50,0.1652,7.00,0.1167,-13.00,0.00,0.0811,-0.0625,0.9836,1.0000,409000.000000,-0.0022,0.0907,1.4152,1.0000,0
201812,13015,"Bartow, GA",622,7,12060,"Atlanta-Sandy Springs-Roswell, GA",299,28,-60,65.715716,83.5835835835836,47.8478478478478,65.00,8.50,0.1504,7.00,0.1207,-15.00,4.00,0.0084,0.1538,0.9836,1.0000,233950.000000,-0.0044,-0.0248,0.8095,0.7512,0
201812,12069,"Lake, FL",198,3,36740,"Orlando-Kissimmee-Sanford, FL",234,16,55,72.322322,66.5665665665666,78.0780780780781,73.00,6.50,0.0977,-3.00,-0.0395,-7.00,3.00,-0.0119,0.2769,1.3607,0.8830,274900.000000,-0.0002,0.0577,0.9512,0.9166,0
201812,53005,"Benton, WA",355,1,28420,"Kennewick-Richland, WA",112,39,-33,82.382382,83.5835835835836,81.1811811811812,65.00,12.50,0.2381,5.00,0.0833,-15.00,0.00,0.1226,0.1447,1.4262,1.0116,339000.000000,-0.0028,0.0000,1.1730,1.0273,0
201812,47107,"McMinn, TN",917,1,11940,"Athens, TN",451,-34,139,53.453453,52.2522522522522,54.6546546546547,80.00,10.50,0.1511,-12.00,-0.1304,0.00,0.00,-0.0441,0.3000,1.0656,1.0000,174900.000000,0.0071,0.2766,0.6052,1.0000,0
201812,40037,"Creek, OK",769,5,46140,"Tulsa, OK",559,49,-169,45.295295,57.3573573573574,33.2332332332332,77.50,5.25,0.0727,11.50,0.1742,-2.50,9.50,0.0196,0.1818,0.8525,0.9811,139900.000000,-0.0346,0.0363,0.4841,0.6662,0
201812,39109,"Miami, OH",551,2,19380,"Dayton, OH",96,-5,200,83.883884,83.5835835835836,84.1841841841842,65.00,10.00,0.1818,-13.50,-0.1720,-15.00,-1.00,-0.0323,0.3433,1.4754,0.9890,169900.000000,-0.0249,0.0430,0.5879,1.2144,0
201812,18029,"Dearborn, IN",985,8,17140,"Cincinnati, OH-KY-IN",445,-114,-44,54.104104,40.5405405405405,67.6676676676677,88.00,15.50,0.2138,13.00,0.1733,8.00,25.00,-0.0854,0.3889,1.2295,0.9259,214900.000000,-0.0318,0.0788,0.7436,0.9203,0
201812,34023,"Middlesex, NJ",80,4,35620,"New York-Newark-Jersey City, NY-NJ-PA",268,-14,-96,68.968969,76.0760760760761,61.8618618618619,68.00,9.50,0.1624,-1.00,-0.0145,-12.00,-16.00,0.0000,-0.0141,1.1475,1.3725,354900.000000,-0.0127,0.0469,1.2280,0.6761,0
201812,41019,"Douglas, OR",527,1,40700,"Roseburg, OR",743,-19,35,30.880881,38.8388388388388,22.9229229229229,89.00,9.00,0.1125,-9.00,-0.0918,9.00,0.00,-0.0625,0.2162,0.7377,1.0000,296250.000000,-0.0092,0.0395,1.0251,1.0000,0
201812,56025,"Natrona, WY",659,1,16220,"Casper, WY",575,-49,3,43.943944,47.3473473473473,40.5405405405405,83.00,10.00,0.1370,3.50,0.0440,3.00,0.00,-0.0508,0.4000,0.9180,1.0000,250000.000000,-0.0272,0.0643,0.8651,1.0000,0
201812,55031,"Douglas, WI",994,2,20260,"Duluth, MN-WI",772,-70,24,29.079079,19.9199199199199,38.2382382382382,103.00,17.50,0.2047,-19.00,-0.1557,23.00,-13.00,0.0092,0.1957,0.9016,0.7746,193250.000000,-0.0359,0.1712,0.6687,1.0742,0
